event_type,gbtt_timestamp,original_loc_stanox,planned_timestamp,timetable_variation,original_loc_timestamp,current_train_id,delay_monitoring_point,next_report_run_time,reporting_stanox,actual_timestamp,correction_ind,event_source,train_file_address,platform,division_code,train_terminated,train_id,offroute_ind,variation_status,train_service_code,toc_id,loc_stanox,auto_expected,direction_ind,route,planned_event_type,next_report_stanox,line_ind
ARRIVAL,2024-03-24 02:28:00,,2024-03-24 02:27:30,1,,,true,1,87159,2024-03-24 02:28:00,false,AUTOMATIC,, 1,84,false,872K79M124,false,LATE,24671405,84,87159,true,DOWN,DOWN,ARRIVAL,87164,
DEPARTURE,2024-03-24 02:28:00,,2024-03-24 02:28:30,1,,,true,2,87637,2024-03-24 02:27:00,false,AUTOMATIC,, 1,88,false,871T02M224,false,EARLY,24747000,88,87637,true,DOWN,DOWN,DEPARTURE,87700,S
ARRIVAL,2024-03-24 02:29:00,,2024-03-24 02:29:00,0,,,true,1,52074,2024-03-24 02:29:00,false,AUTOMATIC,, 4,30,false,529I17M224,false,ON TIME,22215003,30,52074,true,DOWN,DOWN,ARRIVAL,52078,D
DEPARTURE,,,2024-03-24 02:30:30,2,,,false,1,00000,2024-03-24 02:28:00,false,AUTOMATIC,,,88,false,871T02M224,false,EARLY,24747000,88,87700,true,DOWN,DOWN,DEPARTURE,87701,
DEPARTURE,2024-03-24 02:28:00,,2024-03-24 02:28:00,0,,,false,2,00000,2024-03-24 02:28:00,false,AUTOMATIC,, 1,30,false,879I12M224,false,ON TIME,22218000,30,52049,true,UP,UP,DEPARTURE,52051,
DEPARTURE,2024-03-24 02:28:00,,2024-03-24 02:28:00,0,,,false,1,00000,2024-03-24 02:28:00,false,AUTOMATIC,, 2,30,false,529I15M224,false,ON TIME,22215003,30,52090,true,DOWN,DOWN,DEPARTURE,87566,
ARRIVAL,2024-03-24 02:17:00,,2024-03-24 02:17:00,13,,,true,1,63201,2024-03-24 02:30:00,false,AUTOMATIC,, 2,88,false,879W00M024,false,LATE,22721000,88,63201,true,DOWN,DOWN,ARRIVAL,62423,
DEPARTURE,2024-03-24 02:28:00,,2024-03-24 02:28:30,0,,,true,2,87159,2024-03-24 02:28:00,false,AUTOMATIC,, 1,84,false,872K79M124,false,ON TIME,24671405,84,87159,true,DOWN,DOWN,DEPARTURE,87164,
DEPARTURE,2024-03-24 02:29:00,,2024-03-24 02:29:00,1,,,false,1,00000,2024-03-24 02:28:00,false,AUTOMATIC,, 1,30,false,879I14M224,false,EARLY,22218000,30,52088,true,UP,UP,DEPARTURE,52084,
ARRIVAL,2024-03-24 02:33:00,,2024-03-24 02:30:00,0,,,true,,52051,2024-03-24 02:30:00,false,AUTOMATIC,, 1,30,true,879I12M224,false,ON TIME,22218000,30,52051,true,UP,UP,DESTINATION,,
ARRIVAL,2024-03-24 02:32:00,,2024-03-24 02:31:30,1,,,true,2,87701,2024-03-24 02:30:00,false,AUTOMATIC,, 5,88,false,871T02M224,false,EARLY,24747000,88,87701,true,DOWN,DOWN,ARRIVAL,87704,
DEPARTURE,,,2024-03-24 02:30:00,1,,,false,1,00000,2024-03-24 02:29:00,false,AUTOMATIC,,,84,false,872K79M124,false,EARLY,24671405,84,87164,true,UP,UP,DEPARTURE,87134,
ARRIVAL,2024-03-24 02:31:00,,2024-03-24 02:30:30,0,,,true,1,52084,2024-03-24 02:30:00,false,AUTOMATIC,, 5,30,false,879I14M224,false,ON TIME,22218000,30,52084,true,UP,UP,ARRIVAL,52082,U
ARRIVAL,2024-03-24 02:31:00,,2024-03-24 02:31:00,1,,,true,2,87134,2024-03-24 02:30:00,false,AUTOMATIC,, 2,84,false,872K79M124,false,EARLY,24671405,84,87134,true,UP,UP,ARRIVAL,87119,
DEPARTURE,2024-03-24 02:30:00,,2024-03-24 02:30:00,1,,,true,1,52074,2024-03-24 02:29:00,false,AUTOMATIC,, 4,30,false,529I17M224,false,EARLY,22215003,30,52074,true,DOWN,DOWN,DEPARTURE,52078,D
DEPARTURE,,,2024-03-24 02:28:00,2,,,true,,87972,2024-03-24 02:30:00,false,AUTOMATIC,,,88,false,871A80M124,false,LATE,24747000,88,87972,true,DOWN,DOWN,DEPARTURE,87971,M
ARRIVAL,2024-03-24 02:31:00,,2024-03-24 02:30:30,1,,,true,1,87568,2024-03-24 02:31:00,false,AUTOMATIC,, 3,30,false,529I15M224,false,LATE,22215003,30,87568,true,DOWN,DOWN,ARRIVAL,87572,
ARRIVAL,2024-03-24 02:32:00,,2024-03-24 02:31:30,0,,,false,1,00000,2024-03-24 02:31:00,false,AUTOMATIC,, 2,30,false,529I17M224,false,ON TIME,22215003,30,52078,true,DOWN,DOWN,ARRIVAL,52080,
ARRIVAL,,,2024-03-24 02:28:30,3,,,false,1,00000,2024-03-24 02:31:00,false,AUTOMATIC,,,88,false,871A80M124,false,LATE,24747000,88,87971,true,,,ARRIVAL,87975,
DEPARTURE,2024-03-24 02:18:00,,2024-03-24 02:18:30,12,,,true,5,63201,2024-03-24 02:30:00,false,AUTOMATIC,, 2,88,false,879W00M024,false,LATE,22721000,88,63201,true,DOWN,DOWN,DEPARTURE,62423,S
DEPARTURE,2024-03-24 02:31:00,,2024-03-24 02:31:30,1,,,true,2,52084,2024-03-24 02:30:00,false,AUTOMATIC,, 5,30,false,879I14M224,false,EARLY,22218000,30,52084,true,UP,UP,DEPARTURE,52082,U
DEPARTURE,,,2024-03-24 02:28:30,3,,,false,7,00000,2024-03-24 02:31:00,false,AUTOMATIC,, 2,88,false,871A80M124,false,LATE,24747000,88,87971,true,DOWN,DOWN,DEPARTURE,87975,
DEPARTURE,2024-03-24 02:32:00,,2024-03-24 02:32:00,1,,,true,2,87134,2024-03-24 02:31:00,false,AUTOMATIC,, 1,84,false,872K79M124,false,EARLY,24671405,84,87134,true,UP,UP,DEPARTURE,87119,
DEPARTURE,2024-03-24 02:31:00,,2024-03-24 02:31:30,0,,,true,1,87568,2024-03-24 02:31:00,false,AUTOMATIC,, 3,30,false,529I15M224,false,ON TIME,22215003,30,87568,true,DOWN,DOWN,DEPARTURE,87572,
ARRIVAL,2024-03-24 02:33:00,,2024-03-24 02:33:00,1,,,false,2,00000,2024-03-24 02:32:00,false,AUTOMATIC,, 1,30,false,879I14M224,false,EARLY,22218000,30,52082,true,UP,UP,ARRIVAL,52080,
DEPARTURE,2024-03-24 02:32:00,,2024-03-24 02:32:00,1,,,false,1,00000,2024-03-24 02:31:00,false,AUTOMATIC,, 2,30,false,529I17M224,false,EARLY,22215003,30,52078,true,DOWN,DOWN,DEPARTURE,52080,
ARRIVAL,2024-03-24 02:33:00,,2024-03-24 02:32:30,0,,,false,1,00000,2024-03-24 02:32:00,false,AUTOMATIC,, 2,30,false,529I15M224,false,ON TIME,22215003,30,87572,true,DOWN,DOWN,ARRIVAL,87574,
ARRIVAL,2024-03-24 02:34:00,,2024-03-24 02:33:30,0,,,false,1,00000,2024-03-24 02:33:00,false,AUTOMATIC,, 2,30,false,529I17M224,false,ON TIME,22215003,30,52080,true,DOWN,DOWN,ARRIVAL,52082,
DEPARTURE,2024-03-24 02:33:00,,2024-03-24 02:33:00,0,,,true,,87603,2024-03-24 02:33:00,false,AUTOMATIC,, 1,30,false,879I16M224,false,ON TIME,22218000,30,87603,true,UP,UP,DEPARTURE,87588,E
DEPARTURE,2024-03-24 02:33:00,,2024-03-24 02:33:30,0,,,false,1,00000,2024-03-24 02:33:00,false,AUTOMATIC,, 2,30,false,529I15M224,false,ON TIME,22215003,30,87572,true,DOWN,DOWN,DEPARTURE,87574,
DEPARTURE,2024-03-24 02:34:00,,2024-03-24 02:34:00,1,,,false,2,00000,2024-03-24 02:33:00,false,AUTOMATIC,, 2,30,false,529I17M224,false,EARLY,22215003,30,52080,true,DOWN,DOWN,DEPARTURE,52082,
DEPARTURE,2024-03-24 02:34:00,,2024-03-24 02:34:00,1,,,false,1,00000,2024-03-24 02:33:00,false,AUTOMATIC,, 1,30,false,879I14M224,false,EARLY,22218000,30,52082,true,UP,UP,DEPARTURE,52080,
ARRIVAL,2024-03-24 02:35:00,,2024-03-24 02:35:00,0,,,true,,87131,2024-03-24 02:35:00,false,AUTOMATIC,, 3,84,true,872K79M124,false,ON TIME,24671405,84,87131,true,UP,UP,DESTINATION,,
DEPARTURE,2024-03-24 02:32:00,,2024-03-24 02:32:30,2,,,true,3,87701,2024-03-24 02:34:00,false,AUTOMATIC,, 5,88,false,871T02M224,false,LATE,24747000,88,87701,true,DOWN,DOWN,DEPARTURE,87704,R
DEPARTURE,,,2024-03-24 02:23:00,11,,,false,1,00000,2024-03-24 02:34:00,false,AUTOMATIC,,,88,false,879W00M024,false,LATE,22721000,88,62423,true,DOWN,DOWN,DEPARTURE,62422,S
ARRIVAL,2024-03-24 02:24:00,,2024-03-24 02:24:00,11,,,true,,00000,2024-03-24 02:35:00,false,AUTOMATIC,, 2,88,true,879W00M024,false,LATE,22721000,88,62422,true,DOWN,DOWN,DESTINATION,,
ARRIVAL,2024-03-24 02:36:00,,2024-03-24 02:35:30,0,,,false,1,00000,2024-03-24 02:35:00,false,AUTOMATIC,, 1,30,false,879I14M224,false,ON TIME,22218000,30,52080,true,UP,UP,ARRIVAL,52078,
ARRIVAL,,,2024-03-24 02:35:00,1,,,true,1,87704,2024-03-24 02:36:00,false,AUTOMATIC,,,88,false,871T02M224,false,LATE,24747000,88,87704,true,,,ARRIVAL,87801,
ARRIVAL,2024-03-24 02:36:00,,2024-03-24 02:36:00,1,,,false,1,00000,2024-03-24 02:35:00,false,AUTOMATIC,, 2,30,false,529I17M224,false,EARLY,22215003,30,52082,true,DOWN,DOWN,ARRIVAL,52084,
DEPARTURE,,,2024-03-24 02:35:00,0,,,true,2,87704,2024-03-24 02:35:00,false,AUTOMATIC,, 4,88,false,871T02M224,false,ON TIME,24747000,88,87704,true,DOWN,DOWN,DEPARTURE,87801,
ARRIVAL,2024-03-24 02:40:00,,2024-03-24 02:37:00,1,,,true,,87603,2024-03-24 02:36:00,false,AUTOMATIC,, 1,30,true,529I15M224,false,EARLY,22215003,30,87603,true,DOWN,DOWN,DESTINATION,,
DEPARTURE,2024-03-24 02:36:00,,2024-03-24 02:36:00,0,,,false,1,00000,2024-03-24 02:36:00,false,AUTOMATIC,, 1,30,false,879I14M224,false,ON TIME,22218000,30,52080,true,UP,UP,DEPARTURE,52078,
ARRIVAL,2024-03-24 02:36:00,,2024-03-24 02:36:00,1,,,false,1,00000,2024-03-24 02:37:00,false,AUTOMATIC,, 1,30,false,879I16M224,false,LATE,22218000,30,87572,true,UP,UP,ARRIVAL,87568,
ARRIVAL,,,2024-03-24 02:35:00,2,,,true,1,87975,2024-03-24 02:37:00,false,AUTOMATIC,,,88,false,871A80M124,false,LATE,24747000,88,87975,true,,,ARRIVAL,88103,
ARRIVAL,2024-03-24 02:38:00,,2024-03-24 02:37:30,0,,,false,1,00000,2024-03-24 02:37:00,false,AUTOMATIC,, 1,30,false,879I14M224,false,ON TIME,22218000,30,52078,true,UP,UP,ARRIVAL,52074,
DEPARTURE,2024-03-24 02:36:00,,2024-03-24 02:36:30,0,,,false,2,00000,2024-03-24 02:36:00,false,AUTOMATIC,, 2,30,false,529I17M224,false,ON TIME,22215003,30,52082,true,DOWN,DOWN,DEPARTURE,52084,
DEPARTURE,2024-03-24 02:37:00,,2024-03-24 02:37:00,0,,,false,1,00000,2024-03-24 02:37:00,false,AUTOMATIC,, 1,30,false,879I16M224,false,ON TIME,22218000,30,87572,true,UP,UP,DEPARTURE,87568,
DEPARTURE,,,2024-03-24 02:35:00,2,,,true,3,87975,2024-03-24 02:37:00,false,AUTOMATIC,, 3,88,false,871A80M124,false,LATE,24747000,88,87975,true,DOWN,DOWN,DEPARTURE,88103,C
ARRIVAL,2024-03-24 02:38:00,,2024-03-24 02:37:30,2,,,true,1,87801,2024-03-24 02:39:00,false,AUTOMATIC,, 5,88,false,871T02M224,false,LATE,24747000,88,87801,true,DOWN,DOWN,ARRIVAL,87901,
ARRIVAL,2024-03-24 02:38:00,,2024-03-24 02:38:00,0,,,true,1,52084,2024-03-24 02:38:00,false,AUTOMATIC,, 6,30,false,529I17M224,false,ON TIME,22215003,30,52084,true,DOWN,DOWN,ARRIVAL,52088,D
DEPARTURE,2024-03-24 02:38:00,,2024-03-24 02:38:00,1,,,false,1,00000,2024-03-24 02:37:00,false,AUTOMATIC,, 1,30,false,879I14M224,false,EARLY,22218000,30,52078,true,UP,UP,DEPARTURE,52074,
ARRIVAL,2024-03-24 02:38:00,,2024-03-24 02:38:00,0,,,true,1,87568,2024-03-24 02:38:00,false,AUTOMATIC,, 4,30,false,879I16M224,false,ON TIME,22218000,30,87568,true,UP,UP,ARRIVAL,87566,
ARRIVAL,2024-03-24 02:40:00,,2024-03-24 02:39:30,0,,,true,1,52074,2024-03-24 02:39:00,false,AUTOMATIC,, 1,30,false,879I14M224,false,ON TIME,22218000,30,52074,true,UP,UP,ARRIVAL,87660,U
DEPARTURE,2024-03-24 02:39:00,,2024-03-24 02:39:00,1,,,true,1,52084,2024-03-24 02:38:00,false,AUTOMATIC,, 6,30,false,529I17M224,false,EARLY,22215003,30,52084,true,DOWN,DOWN,DEPARTURE,52088,D
DEPARTURE,2024-03-24 02:39:00,,2024-03-24 02:39:00,0,,,true,1,87568,2024-03-24 02:39:00,false,AUTOMATIC,, 4,30,false,879I16M224,false,ON TIME,22218000,30,87568,true,UP,UP,DEPARTURE,87566,
ARRIVAL,2024-03-24 02:39:00,,2024-03-24 02:38:30,2,,,true,3,88103,2024-03-24 02:40:00,false,AUTOMATIC,, 1,88,false,871A80M124,false,LATE,24747000,88,88103,true,DOWN,DOWN,ARRIVAL,87980,
ARRIVAL,2024-03-24 02:41:00,,2024-03-24 02:40:30,0,,,false,1,00000,2024-03-24 02:40:00,false,AUTOMATIC,, 2,30,false,529I17M224,false,ON TIME,22215003,30,52088,true,DOWN,DOWN,ARRIVAL,52090,
DEPARTURE,2024-03-24 02:40:00,,2024-03-24 02:40:00,0,,,true,1,52051,2024-03-24 02:40:00,false,AUTOMATIC,, 1,30,false,529I19M224,false,ON TIME,22215003,30,52051,true,DOWN,DOWN,DEPARTURE,52049,D
DEPARTURE,2024-03-24 02:40:00,,2024-03-24 02:40:30,0,,,true,2,52074,2024-03-24 02:40:00,false,AUTOMATIC,, 1,30,false,879I14M224,false,ON TIME,22218000,30,52074,true,UP,UP,DEPARTURE,87660,U
DEPARTURE,2024-03-24 02:41:00,,2024-03-24 02:41:00,1,,,false,1,00000,2024-03-24 02:40:00,false,AUTOMATIC,, 2,30,false,529I17M224,false,EARLY,22215003,30,52088,true,DOWN,DOWN,DEPARTURE,52090,
ARRIVAL,2024-03-24 02:42:00,,2024-03-24 02:41:30,0,,,false,1,00000,2024-03-24 02:41:00,false,AUTOMATIC,, 1,30,false,879I16M224,false,ON TIME,22218000,30,52090,true,UP,UP,ARRIVAL,52088,
ARRIVAL,2024-03-24 02:42:00,,2024-03-24 02:41:30,1,,,false,1,00000,2024-03-24 02:42:00,false,AUTOMATIC,, 2,30,false,529I19M224,false,LATE,22215003,30,52049,true,DOWN,DOWN,ARRIVAL,87660,
ARRIVAL,2024-03-24 02:43:00,,2024-03-24 02:42:30,0,,,false,1,00000,2024-03-24 02:42:00,false,AUTOMATIC,, 2,30,false,529I17M224,false,ON TIME,22215003,30,52090,true,DOWN,DOWN,ARRIVAL,87566,
ARRIVAL,2024-03-24 02:43:00,,2024-03-24 02:42:30,0,,,false,1,00000,2024-03-24 02:42:00,false,AUTOMATIC,, 1,30,false,879I14M224,false,ON TIME,22218000,30,52049,true,UP,UP,ARRIVAL,52051,
DEPARTURE,2024-03-24 02:42:00,,2024-03-24 02:42:00,0,,,false,1,00000,2024-03-24 02:42:00,false,AUTOMATIC,, 1,30,false,879I16M224,false,ON TIME,22218000,30,52090,true,UP,UP,DEPARTURE,52088,
ARRIVAL,2024-03-24 02:44:00,,2024-03-24 02:43:30,0,,,false,1,00000,2024-03-24 02:43:00,false,AUTOMATIC,, 1,30,false,879I16M224,false,ON TIME,22218000,30,52088,true,UP,UP,ARRIVAL,52084,
DEPARTURE,2024-03-24 02:42:00,,2024-03-24 02:42:00,0,,,false,,00000,2024-03-24 02:42:00,false,AUTOMATIC,, 2,30,false,529I19M224,false,ON TIME,22215003,30,52049,true,DOWN,DOWN,DEPARTURE,87660,
DEPARTURE,2024-03-24 02:43:00,,2024-03-24 02:43:00,0,,,false,1,00000,2024-03-24 02:43:00,false,AUTOMATIC,, 2,30,false,529I17M224,false,ON TIME,22215003,30,52090,true,DOWN,DOWN,DEPARTURE,87566,
DEPARTURE,2024-03-24 02:43:00,,2024-03-24 02:43:00,0,,,false,2,00000,2024-03-24 02:43:00,false,AUTOMATIC,, 1,30,false,879I14M224,false,ON TIME,22218000,30,52049,true,UP,UP,DEPARTURE,52051,
DEPARTURE,2024-03-24 02:42:00,,2024-03-24 02:42:00,1,,,true,,87131,2024-03-24 02:43:00,false,AUTOMATIC,, 3,84,false,875K79M224,false,LATE,24676004,84,87131,true,DOWN,DOWN,DEPARTURE,87119,
ARRIVAL,2024-03-24 02:44:00,,2024-03-24 02:44:00,1,,,true,1,52074,2024-03-24 02:45:00,false,AUTOMATIC,, 4,30,false,529I19M224,false,LATE,22215003,30,52074,true,DOWN,DOWN,ARRIVAL,52078,D
DEPARTURE,2024-03-24 02:44:00,,2024-03-24 02:44:00,1,,,false,1,00000,2024-03-24 02:43:00,false,AUTOMATIC,, 1,30,false,879I16M224,false,EARLY,22218000,30,52088,true,UP,UP,DEPARTURE,52084,
ARRIVAL,2024-03-24 02:48:00,,2024-03-24 02:45:00,1,,,true,,52051,2024-03-24 02:44:00,false,AUTOMATIC,, 1,30,true,879I14M224,false,EARLY,22218000,30,52051,true,UP,UP,DESTINATION,,
ARRIVAL,2024-03-24 02:46:00,,2024-03-24 02:45:30,0,,,true,1,52084,2024-03-24 02:45:00,false,AUTOMATIC,, 5,30,false,879I16M224,false,ON TIME,22218000,30,52084,true,UP,UP,ARRIVAL,52082,U
DEPARTURE,2024-03-24 02:43:00,,2024-03-24 02:43:30,1,,,true,4,88103,2024-03-24 02:44:00,false,AUTOMATIC,, 1,88,false,871A80M124,false,LATE,24747000,88,88103,true,UP,UP,DEPARTURE,87980,B
ARRIVAL,2024-03-24 02:46:00,,2024-03-24 02:45:30,0,,,true,1,87568,2024-03-24 02:45:00,false,AUTOMATIC,, 3,30,false,529I17M224,false,ON TIME,22215003,30,87568,true,DOWN,DOWN,ARRIVAL,87572,
DEPARTURE,2024-03-24 02:45:00,,2024-03-24 02:45:00,0,,,true,1,52074,2024-03-24 02:45:00,false,AUTOMATIC,, 4,30,false,529I19M224,false,ON TIME,22215003,30,52074,true,DOWN,DOWN,DEPARTURE,52078,D
DEPARTURE,2024-03-24 02:46:00,,2024-03-24 02:46:30,1,,,true,2,52084,2024-03-24 02:45:00,false,AUTOMATIC,, 5,30,false,879I16M224,false,EARLY,22218000,30,52084,true,UP,UP,DEPARTURE,52082,U
DEPARTURE,2024-03-24 02:34:00,,2024-03-24 02:34:00,12,,,true,,00000,2024-03-24 02:46:00,false,AUTOMATIC,, 2,88,false,625J001224,false,LATE,22788002,88,62422,true,UP,UP,DEPARTURE,62423,S
DEPARTURE,,,2024-03-24 02:34:30,12,,,false,4,00000,2024-03-24 02:46:00,false,AUTOMATIC,,,88,false,625J001224,false,LATE,22788002,88,62423,true,UP,UP,DEPARTURE,63201,S
ARRIVAL,2024-03-24 02:47:00,,2024-03-24 02:46:30,1,,,false,1,00000,2024-03-24 02:47:00,false,AUTOMATIC,, 2,30,false,529I19M224,false,LATE,22215003,30,52078,true,DOWN,DOWN,ARRIVAL,52080,
DEPARTURE,2024-03-24 02:46:00,,2024-03-24 02:46:30,0,,,true,1,87568,2024-03-24 02:46:00,false,AUTOMATIC,, 3,30,false,529I17M224,false,ON TIME,22215003,30,87568,true,DOWN,DOWN,DEPARTURE,87572,
ARRIVAL,2024-03-24 02:47:00,,2024-03-24 02:47:00,1,,,true,,87980,2024-03-24 02:48:00,false,AUTOMATIC,, 2,88,true,871A80M124,false,LATE,24747000,88,87980,true,UP,UP,DESTINATION,,
DEPARTURE,,,2024-03-24 02:45:00,1,,,true,4,87134,2024-03-24 02:46:00,false,AUTOMATIC,, 1,84,false,875K79M224,false,LATE,24676004,84,87134,true,DOWN,DOWN,DEPARTURE,87151,4
ARRIVAL,2024-03-24 02:49:00,,2024-03-24 02:49:00,0,,,true,,87151,2024-03-24 02:49:00,false,AUTOMATIC,,,84,true,875K79M224,false,ON TIME,24676004,84,87151,true,DOWN,DOWN,DESTINATION,,
ARRIVAL,2024-03-24 02:48:00,,2024-03-24 02:48:00,1,,,false,2,00000,2024-03-24 02:47:00,false,AUTOMATIC,, 1,30,false,879I16M224,false,EARLY,22218000,30,52082,true,UP,UP,ARRIVAL,52080,
ARRIVAL,2024-03-24 02:48:00,,2024-03-24 02:47:30,0,,,false,1,00000,2024-03-24 02:47:00,false,AUTOMATIC,, 2,30,false,529I17M224,false,ON TIME,22215003,30,87572,true,DOWN,DOWN,ARRIVAL,87574,
DEPARTURE,2024-03-24 02:47:00,,2024-03-24 02:47:00,0,,,false,1,00000,2024-03-24 02:47:00,false,AUTOMATIC,, 2,30,false,529I19M224,false,ON TIME,22215003,30,52078,true,DOWN,DOWN,DEPARTURE,52080,
DEPARTURE,2024-03-24 02:48:00,,2024-03-24 02:48:00,0,,,true,,87603,2024-03-24 02:48:00,false,AUTOMATIC,, 1,30,false,879I18M224,false,ON TIME,22218000,30,87603,true,UP,UP,DEPARTURE,87588,E
DEPARTURE,2024-03-24 02:48:00,,2024-03-24 02:48:30,0,,,false,1,00000,2024-03-24 02:48:00,false,AUTOMATIC,, 2,30,false,529I17M224,false,ON TIME,22215003,30,87572,true,DOWN,DOWN,DEPARTURE,87574,
ARRIVAL,2024-03-24 02:49:00,,2024-03-24 02:48:30,1,,,false,1,00000,2024-03-24 02:49:00,false,AUTOMATIC,, 2,30,false,529I19M224,false,LATE,22215003,30,52080,true,DOWN,DOWN,ARRIVAL,52082,
DEPARTURE,2024-03-24 02:49:00,,2024-03-24 02:49:00,1,,,false,1,00000,2024-03-24 02:48:00,false,AUTOMATIC,, 1,30,false,879I16M224,false,EARLY,22218000,30,52082,true,UP,UP,DEPARTURE,52080,
DEPARTURE,2024-03-24 02:49:00,,2024-03-24 02:49:00,0,,,false,2,00000,2024-03-24 02:49:00,false,AUTOMATIC,, 2,30,false,529I19M224,false,ON TIME,22215003,30,52080,true,DOWN,DOWN,DEPARTURE,52082,
ARRIVAL,2024-03-24 02:51:00,,2024-03-24 02:50:30,0,,,false,1,00000,2024-03-24 02:50:00,false,AUTOMATIC,, 1,30,false,879I16M224,false,ON TIME,22218000,30,52080,true,UP,UP,ARRIVAL,52078,
ARRIVAL,2024-03-24 02:55:00,,2024-03-24 02:52:00,1,,,true,,87603,2024-03-24 02:51:00,false,AUTOMATIC,, 1,30,true,529I17M224,false,EARLY,22215003,30,87603,true,DOWN,DOWN,DESTINATION,,
ARRIVAL,2024-03-24 02:51:00,,2024-03-24 02:51:00,0,,,false,1,00000,2024-03-24 02:51:00,false,AUTOMATIC,, 1,30,false,879I18M224,false,ON TIME,22218000,30,87572,true,UP,UP,ARRIVAL,87568,
ARRIVAL,2024-03-24 02:51:00,,2024-03-24 02:51:00,0,,,false,1,00000,2024-03-24 02:51:00,false,AUTOMATIC,, 2,30,false,529I19M224,false,ON TIME,22215003,30,52082,true,DOWN,DOWN,ARRIVAL,52084,
DEPARTURE,2024-03-24 02:51:00,,2024-03-24 02:51:00,0,,,false,1,00000,2024-03-24 02:51:00,false,AUTOMATIC,, 1,30,false,879I16M224,false,ON TIME,22218000,30,52080,true,UP,UP,DEPARTURE,52078,
ARRIVAL,2024-03-24 02:38:00,,2024-03-24 02:38:30,15,,,true,1,63201,2024-03-24 02:53:00,false,AUTOMATIC,, 1,88,false,625J001224,false,LATE,22788002,88,63201,true,UP,UP,ARRIVAL,63209,
ARRIVAL,2024-03-24 02:53:00,,2024-03-24 02:52:30,0,,,false,1,00000,2024-03-24 02:52:00,false,AUTOMATIC,, 1,30,false,879I16M224,false,ON TIME,22218000,30,52078,true,UP,UP,ARRIVAL,52074,
DEPARTURE,2024-03-24 02:52:00,,2024-03-24 02:52:00,0,,,false,1,00000,2024-03-24 02:52:00,false,AUTOMATIC,, 1,30,false,879I18M224,false,ON TIME,22218000,30,87572,true,UP,UP,DEPARTURE,87568,
DEPARTURE,2024-03-24 02:51:00,,2024-03-24 02:51:30,1,,,false,2,00000,2024-03-24 02:52:00,false,AUTOMATIC,, 2,30,false,529I19M224,false,LATE,22215003,30,52082,true,DOWN,DOWN,DEPARTURE,52084,
ARRIVAL,2024-03-24 02:53:00,,2024-03-24 02:53:00,0,,,true,1,87568,2024-03-24 02:53:00,false,AUTOMATIC,, 4,30,false,879I18M224,false,ON TIME,22218000,30,87568,true,UP,UP,ARRIVAL,87566,
DEPARTURE,2024-03-24 02:53:00,,2024-03-24 02:53:00,0,,,false,1,00000,2024-03-24 02:53:00,false,AUTOMATIC,, 1,30,false,879I16M224,false,ON TIME,22218000,30,52078,true,UP,UP,DEPARTURE,52074,
DEPARTURE,2024-03-24 02:55:00,,2024-03-24 02:55:00,2,,,true,20,87980,2024-03-24 02:53:00,false,AUTOMATIC,, 2,88,false,875A80M224,false,EARLY,24788005,88,87980,true,UP,UP,DEPARTURE,87979,
ARRIVAL,2024-03-24 02:55:00,,2024-03-24 02:54:30,0,,,true,1,52074,2024-03-24 02:54:00,false,AUTOMATIC,, 1,30,false,879I16M224,false,ON TIME,22218000,30,52074,true,UP,UP,ARRIVAL,87660,U
ARRIVAL,2024-03-24 02:53:00,,2024-03-24 02:53:00,1,,,true,1,52084,2024-03-24 02:54:00,false,AUTOMATIC,, 6,30,false,529I19M224,false,LATE,22215003,30,52084,true,DOWN,DOWN,ARRIVAL,52088,D
DEPARTURE,2024-03-24 02:54:00,,2024-03-24 02:54:00,0,,,true,1,87568,2024-03-24 02:54:00,false,AUTOMATIC,, 4,30,false,879I18M224,false,ON TIME,22218000,30,87568,true,UP,UP,DEPARTURE,87566,
DEPARTURE,2024-03-24 02:54:00,,2024-03-24 02:54:00,0,,,true,1,52084,2024-03-24 02:54:00,false,AUTOMATIC,, 6,30,false,529I19M224,false,ON TIME,22215003,30,52084,true,DOWN,DOWN,DEPARTURE,52088,D
DEPARTURE,2024-03-24 02:55:00,,2024-03-24 02:55:00,1,,,true,1,52051,2024-03-24 02:54:00,false,AUTOMATIC,, 1,30,false,529I21M224,false,EARLY,22215003,30,52051,true,DOWN,DOWN,DEPARTURE,52049,D
DEPARTURE,2024-03-24 02:55:00,,2024-03-24 02:55:30,0,,,true,2,52074,2024-03-24 02:55:00,false,AUTOMATIC,, 1,30,false,879I16M224,false,ON TIME,22218000,30,52074,true,UP,UP,DEPARTURE,87660,U
ARRIVAL,2024-03-24 02:57:00,,2024-03-24 02:56:30,0,,,false,1,00000,2024-03-24 02:56:00,false,AUTOMATIC,, 2,30,false,529I21M224,false,ON TIME,22215003,30,52049,true,DOWN,DOWN,ARRIVAL,87660,
ARRIVAL,2024-03-24 02:56:00,,2024-03-24 02:55:30,1,,,false,1,00000,2024-03-24 02:56:00,false,AUTOMATIC,, 2,30,false,529I19M224,false,LATE,22215003,30,52088,true,DOWN,DOWN,ARRIVAL,52090,
ARRIVAL,2024-03-24 02:57:00,,2024-03-24 02:56:30,0,,,false,1,00000,2024-03-24 02:56:00,false,AUTOMATIC,, 1,30,false,879I18M224,false,ON TIME,22218000,30,52090,true,UP,UP,ARRIVAL,52088,
